playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SF,OBP,SLG,OPS,BAbip,lgOBP,lgSLG,OPS+
roberda07,2003,1,LAN,NL,107,388,56,97,6,5,2,16,40,14,43,39,1,4,0,0.331,0.307,0.638,0.274,0.333,0.422,72
roberda07,1999,1,CLE,AL,41,143,26,34,4,0,2,12,11,3,9,16,0,0,1,0.281,0.308,0.589,0.254,0.345,0.434,52
roberda07,2008,1,SFN,NL,52,107,18,24,2,2,0,9,5,3,20,18,1,0,2,0.341,0.28,0.621,0.264,0.333,0.416,70
roberda07,2002,1,LAN,NL,127,422,63,117,14,7,3,34,45,10,48,51,0,2,1,0.353,0.365,0.718,0.309,0.331,0.417,94
roberda07,2006,1,SDN,NL,129,499,80,146,18,13,2,44,49,6,51,61,2,4,5,0.36,0.393,0.752,0.327,0.337,0.432,98
roberda07,2004,1,LAN,NL,68,233,45,59,4,7,2,21,33,1,28,31,0,4,3,0.34,0.356,0.696,0.281,0.335,0.428,85
roberda09,2014,1,TEX,AL,70,177,23,48,9,1,0,21,6,4,17,28,0,0,1,0.333,0.333,0.667,0.32,0.314,0.386,92
roberda10,2017,1,TBA,AL,75,218,22,45,7,2,5,19,1,1,29,73,0,4,2,0.308,0.326,0.634,0.282,0.324,0.426,72
roberda10,2018,1,TBA,AL,88,282,46,74,16,0,9,34,2,2,43,77,0,13,2,0.382,0.415,0.797,0.328,0.318,0.409,122
roberry01,2011,1,ARI,NL,143,482,86,120,25,2,19,65,18,9,66,98,2,2,2,0.341,0.427,0.768,0.275,0.321,0.399,113
roberry01,2012,2,TBA,AL,60,187,23,40,10,0,6,18,4,3,18,47,0,1,2,0.284,0.364,0.647,0.25,0.319,0.405,79
roberry01,2012,1,ARI,NL,83,252,28,63,9,0,6,34,6,3,22,45,1,0,4,0.306,0.357,0.663,0.278,0.319,0.405,84
roberry01,2013,1,TBA,AL,60,162,15,40,6,0,5,17,0,2,11,39,0,0,0,0.295,0.377,0.671,0.297,0.318,0.396,88
roberry01,2009,1,ARI,NL,110,305,41,85,17,2,7,25,7,3,40,55,1,3,1,0.367,0.416,0.783,0.32,0.333,0.418,110
robincl01,2016,1,WAS,NL,104,196,16,46,4,0,5,26,0,0,20,38,0,2,5,0.305,0.332,0.637,0.259,0.322,0.417,74
robincl01,2015,1,WAS,NL,126,309,44,84,15,1,10,34,0,0,37,52,4,5,1,0.358,0.424,0.782,0.298,0.317,0.405,118
robinde02,2013,1,CIN,NL,102,192,21,49,7,3,0,8,4,5,18,44,0,1,0,0.322,0.323,0.645,0.331,0.318,0.396,83
robindr01,2018,1,TEX,AL,47,109,20,20,3,0,3,9,2,1,16,57,0,0,0,0.288,0.294,0.582,0.347,0.318,0.409,62
robindr01,2017,1,TEX,AL,48,107,11,24,5,0,6,13,0,2,14,42,0,0,0,0.314,0.439,0.753,0.305,0.324,0.426,100
robinke02,2003,1,SLN,NL,116,208,19,52,6,3,1,16,6,1,8,27,3,1,0,0.281,0.322,0.603,0.283,0.333,0.422,61
robinke02,2002,1,SLN,NL,124,181,27,47,7,4,1,15,7,4,11,29,3,0,1,0.301,0.359,0.66,0.303,0.331,0.417,77
robinke02,2001,1,SLN,NL,114,186,34,53,6,1,1,15,11,2,12,20,0,2,3,0.33,0.344,0.674,0.31,0.332,0.427,80
robinsh01,2015,1,MIN,AL,83,180,28,45,7,3,0,16,6,1,12,29,0,1,1,0.299,0.322,0.621,0.296,0.317,0.405,74
robinsh01,2013,1,SLN,NL,99,144,22,36,2,1,2,16,5,1,23,17,0,0,4,0.345,0.319,0.664,0.264,0.318,0.396,89
robinsh01,2012,1,SLN,NL,102,166,20,42,8,0,3,16,1,0,14,32,2,0,1,0.309,0.355,0.665,0.295,0.319,0.405,85
robintr01,2011,1,SEA,AL,44,143,12,30,12,0,2,14,1,0,8,61,0,0,1,0.25,0.336,0.586,0.346,0.321,0.399,62
robintr01,2012,1,SEA,AL,46,145,16,32,4,1,3,12,6,3,14,43,1,1,0,0.294,0.324,0.618,0.293,0.319,0.405,72
robleos01,2005,1,LAN,NL,110,364,44,99,18,1,5,34,0,8,31,33,0,2,1,0.332,0.368,0.7,0.287,0.33,0.419,88
rodrial01,2004,1,NYA,AL,155,601,112,172,24,2,36,106,28,4,80,131,6,10,7,0.375,0.512,0.888,0.308,0.335,0.428,132
rodrial01,2008,1,NYA,AL,138,510,104,154,33,0,35,103,18,3,65,117,9,14,5,0.392,0.573,0.965,0.328,0.333,0.416,155
rodrial01,2005,1,NYA,AL,162,605,124,194,29,1,48,130,21,6,91,139,8,16,3,0.421,0.61,1.031,0.347,0.33,0.419,173
rodrial01,1999,1,SEA,AL,129,502,110,143,25,0,42,111,21,7,56,109,2,5,8,0.357,0.586,0.943,0.281,0.345,0.434,139
rodrial01,2002,1,TEX,AL,162,624,125,187,27,2,57,142,9,4,87,122,12,10,4,0.392,0.623,1.015,0.29,0.331,0.417,168
rodrial01,2003,1,TEX,AL,161,607,124,181,30,6,47,118,17,3,87,126,10,15,6,0.396,0.6,0.995,0.305,0.333,0.422,161
rodrial01,2000,1,SEA,AL,148,554,134,175,34,2,41,132,15,4,100,121,5,7,11,0.42,0.606,1.026,0.333,0.345,0.437,160
rodrial01,2013,1,NYA,AL,44,156,21,38,7,0,7,19,4,2,23,43,1,2,0,0.348,0.423,0.771,0.292,0.318,0.396,116
rodrial01,2001,1,TEX,AL,162,632,133,201,34,1,52,135,18,3,75,131,6,16,9,0.399,0.622,1.021,0.325,0.332,0.427,166
rodrial01,2011,1,NYA,AL,99,373,67,103,21,0,16,62,4,1,47,80,1,5,3,0.362,0.461,0.823,0.311,0.321,0.399,128
rodrial01,2012,1,NYA,AL,122,463,74,126,17,1,18,57,13,1,51,116,3,10,5,0.353,0.43,0.783,0.323,0.319,0.405,117
rodrial01,2007,1,NYA,AL,158,583,143,183,31,0,54,156,24,4,95,120,11,21,9,0.422,0.645,1.067,0.309,0.336,0.423,178
rodrial01,2006,1,NYA,AL,154,572,113,166,26,1,35,121,15,4,90,139,8,8,4,0.392,0.523,0.914,0.326,0.337,0.432,137
rodrial01,2010,1,NYA,AL,137,522,74,141,29,2,30,125,4,3,59,98,1,3,11,0.341,0.506,0.847,0.274,0.325,0.403,130
rodrial01,2009,1,NYA,AL,124,444,78,127,17,1,30,100,14,2,80,97,7,8,3,0.402,0.532,0.933,0.303,0.333,0.418,148
rodrial01,2015,1,NYA,AL,151,523,83,131,22,1,33,86,4,0,84,145,5,6,7,0.356,0.486,0.842,0.278,0.317,0.405,132
rodrial01,2016,1,NYA,AL,65,225,19,45,7,0,9,31,3,0,14,67,0,1,3,0.247,0.351,0.598,0.237,0.322,0.417,61
rodrihe02,2000,1,CHN,NL,76,259,37,65,15,1,18,51,1,2,22,76,2,3,3,0.314,0.525,0.839,0.28,0.345,0.437,111
rodrihe02,1999,1,CHN,NL,130,447,72,136,29,0,26,87,2,4,56,113,6,0,1,0.381,0.544,0.925,0.356,0.345,0.434,136
rodrihe02,2000,2,FLO,NL,36,108,10,29,6,0,2,10,0,0,14,23,0,1,0,0.358,0.38,0.737,0.325,0.345,0.437,91
rodriiv01,2000,1,TEX,AL,91,363,66,126,27,4,27,83,5,5,19,48,5,1,6,0.375,0.667,1.042,0.337,0.345,0.437,161
rodriiv01,2005,1,DET,AL,129,504,71,139,33,5,14,50,7,3,11,93,2,2,7,0.29,0.444,0.735,0.309,0.33,0.419,94
rodriiv01,2006,1,DET,AL,136,547,74,164,28,4,13,69,8,3,26,86,4,1,2,0.332,0.437,0.769,0.336,0.337,0.432,100
rodriiv01,2009,1,HOU,NL,93,327,41,82,15,2,8,34,0,2,13,74,0,1,2,0.28,0.382,0.662,0.3,0.333,0.418,75
rodriiv01,2003,1,FLO,NL,144,511,90,152,36,3,16,85,10,6,55,92,6,6,5,0.369,0.474,0.843,0.333,0.333,0.422,123
rodriiv01,2010,1,WAS,NL,111,398,32,106,18,1,4,49,2,3,16,66,2,1,4,0.294,0.347,0.64,0.307,0.325,0.403,77
rodriiv01,2007,1,DET,AL,129,502,50,141,31,3,11,63,2,2,9,96,1,1,2,0.294,0.42,0.714,0.327,0.336,0.423,87
rodriiv01,2001,1,TEX,AL,111,442,70,136,24,2,25,65,10,3,23,73,3,4,1,0.347,0.541,0.888,0.322,0.332,0.427,131
rodriiv01,1999,1,TEX,AL,144,600,116,199,29,1,35,113,25,12,24,64,2,1,5,0.356,0.558,0.914,0.324,0.345,0.434,132
rodriiv01,2011,1,WAS,NL,44,124,14,27,7,0,2,19,0,0,10,28,2,1,0,0.281,0.323,0.604,0.266,0.321,0.399,68
rodriiv01,2008,1,DET,AL,82,302,33,89,16,3,5,32,6,1,19,52,1,2,2,0.338,0.417,0.756,0.34,0.333,0.416,102
rodriiv01,2004,1,DET,AL,135,527,72,176,32,2,19,86,7,4,41,91,6,3,4,0.383,0.51,0.893,0.373,0.335,0.428,133
rodriiv01,2002,1,TEX,AL,108,408,67,128,32,2,19,60,5,4,25,71,2,2,4,0.353,0.542,0.895,0.339,0.331,0.417,137
rodrijo03,2005,1,SLN,NL,56,149,15,44,6,0,5,24,2,0,19,45,4,3,2,0.382,0.436,0.818,0.386,0.33,0.419,120
rodrijo03,2006,1,SLN,NL,102,183,31,55,12,3,2,19,0,0,21,45,1,3,4,0.374,0.432,0.806,0.379,0.337,0.432,111
rodrilu01,2011,1,SEA,AL,44,117,10,23,10,0,2,14,1,2,16,21,0,2,2,0.299,0.333,0.633,0.219,0.321,0.399,77
rodrilu01,2007,1,MIN,AL,68,155,18,34,5,1,2,12,1,0,12,14,0,2,2,0.281,0.303,0.584,0.227,0.336,0.423,55
rodrilu01,2008,1,SDN,NL,64,202,22,58,11,1,0,12,1,1,13,13,0,0,3,0.326,0.351,0.677,0.302,0.333,0.416,82
rodrilu01,2009,1,SDN,NL,93,208,18,42,6,0,2,16,1,0,37,23,4,0,3,0.319,0.26,0.578,0.215,0.333,0.418,58
rodrilu01,2006,1,MIN,AL,59,115,11,27,4,0,2,6,0,0,14,16,1,0,1,0.315,0.322,0.637,0.255,0.337,0.432,68
rodrilu01,2005,1,MIN,AL,79,175,21,47,10,2,2,20,2,2,18,23,0,1,3,0.335,0.383,0.718,0.294,0.33,0.419,93
rodriro03,2018,1,DET,AL,62,191,17,42,7,0,5,20,2,0,10,42,0,0,2,0.256,0.335,0.591,0.253,0.318,0.409,62
rodrise01,2016,1,PIT,NL,140,300,49,81,16,1,18,56,2,1,33,102,2,5,3,0.349,0.51,0.859,0.344,0.322,0.417,131
rodrise01,2011,1,TBA,AL,131,373,45,83,20,3,8,36,11,7,38,87,2,18,2,0.323,0.357,0.679,0.268,0.321,0.399,90
rodrise01,2015,1,PIT,NL,139,224,25,55,12,1,4,17,2,2,5,63,0,6,0,0.281,0.362,0.642,0.325,0.317,0.405,78
rodrise01,2012,1,TBA,AL,112,301,36,64,14,1,6,32,5,0,27,75,1,3,3,0.281,0.326,0.607,0.26,0.319,0.405,69
rodrise01,2010,1,TBA,AL,118,343,53,86,19,2,9,40,13,3,21,97,1,8,1,0.308,0.397,0.705,0.324,0.325,0.403,93
rodrise01,2013,1,TBA,AL,96,195,21,48,10,1,5,23,1,3,17,59,0,5,2,0.32,0.385,0.704,0.323,0.318,0.396,98
rodrise01,2014,1,TBA,AL,96,237,30,50,13,3,12,41,2,1,10,66,0,6,3,0.258,0.443,0.701,0.235,0.314,0.386,97
rodrise01,2008,1,LAA,AL,59,167,18,34,8,1,3,10,3,1,14,55,0,3,1,0.276,0.317,0.593,0.282,0.333,0.416,59
rodrise01,2018,1,PIT,NL,66,150,21,25,5,1,5,19,1,0,22,60,1,1,0,0.277,0.313,0.591,0.235,0.318,0.409,64
rogerja02,2015,1,MIL,NL,86,152,22,45,6,2,4,16,0,0,15,34,0,2,0,0.367,0.441,0.808,0.36,0.317,0.405,125
rojasmi02,2017,1,MIA,NL,90,272,37,79,16,2,1,26,2,1,27,32,5,4,2,0.361,0.375,0.736,0.324,0.324,0.426,99
rojasmi02,2014,1,LAN,NL,85,149,16,27,3,0,1,9,0,0,10,28,1,2,0,0.242,0.221,0.464,0.217,0.314,0.386,34
rojasmi02,2018,1,MIA,NL,153,488,44,123,13,0,11,53,6,3,24,69,2,9,4,0.297,0.346,0.643,0.272,0.318,0.409,78
rojasmi02,2015,1,MIA,NL,60,142,13,40,7,1,1,17,0,1,11,16,1,0,2,0.329,0.366,0.695,0.307,0.317,0.405,94
rojasmi02,2016,1,MIA,NL,123,194,27,48,12,0,1,14,2,1,11,27,2,1,2,0.288,0.325,0.613,0.28,0.322,0.417,67
rolensc01,2010,1,CIN,NL,133,471,66,134,34,3,20,83,1,2,50,82,3,8,8,0.358,0.497,0.854,0.302,0.325,0.403,133
rolensc01,2000,1,PHI,NL,128,483,88,144,32,6,26,89,8,1,51,99,9,5,2,0.37,0.551,0.92,0.328,0.345,0.437,133
rolensc01,2009,2,CIN,NL,40,137,24,37,7,1,3,24,1,2,19,20,0,3,3,0.364,0.401,0.766,0.291,0.333,0.418,105
rolensc01,2001,1,PHI,NL,151,554,96,160,39,1,25,107,16,5,74,127,6,13,12,0.378,0.498,0.876,0.326,0.332,0.427,130
rolensc01,2009,1,TOR,AL,88,338,52,108,29,0,8,43,4,2,26,42,1,4,5,0.37,0.476,0.846,0.341,0.333,0.418,125
rolensc01,2004,1,SLN,NL,142,500,109,157,32,4,34,124,4,3,72,92,5,13,7,0.409,0.598,1.007,0.323,0.335,0.428,162
rolensc01,2003,1,SLN,NL,154,559,98,160,49,1,28,104,13,3,82,104,5,9,7,0.382,0.528,0.91,0.304,0.333,0.422,140
rolensc01,2011,1,CIN,NL,65,252,31,61,20,2,5,36,1,0,10,36,0,4,3,0.279,0.397,0.676,0.262,0.321,0.399,86
rolensc01,1999,1,PHI,NL,112,421,74,113,28,1,26,77,12,2,67,114,2,3,6,0.368,0.525,0.893,0.303,0.345,0.434,128
rolensc01,2008,1,TOR,AL,115,408,58,107,30,3,11,50,5,0,46,71,2,10,3,0.349,0.431,0.78,0.292,0.333,0.416,108
rolensc01,2002,2,SLN,NL,55,205,37,57,8,4,14,44,3,2,20,34,2,4,0,0.354,0.561,0.915,0.274,0.331,0.417,141
rolensc01,2002,1,PHI,NL,100,375,52,97,21,4,17,66,5,2,52,68,2,8,3,0.358,0.472,0.83,0.273,0.331,0.417,121
rolensc01,2007,1,SLN,NL,112,392,55,104,24,2,8,58,5,3,37,56,2,5,7,0.331,0.398,0.729,0.287,0.336,0.423,93
rolensc01,2005,1,SLN,NL,56,196,28,46,12,1,5,28,1,2,25,28,1,1,1,0.323,0.383,0.706,0.25,0.33,0.419,89
rolensc01,2012,1,CIN,NL,92,294,26,72,17,2,8,39,2,1,30,62,0,3,3,0.318,0.398,0.716,0.282,0.319,0.405,98
rolensc01,2006,1,SLN,NL,142,521,94,154,48,1,22,95,7,4,56,69,7,9,8,0.369,0.518,0.887,0.301,0.337,0.432,129
rolliji01,2012,1,PHI,NL,156,632,102,158,33,5,23,68,30,5,62,96,2,0,3,0.316,0.427,0.743,0.262,0.319,0.405,104
rolliji01,2004,1,PHI,NL,154,657,119,190,43,12,14,73,30,9,57,73,3,3,2,0.348,0.455,0.803,0.308,0.335,0.428,110
rolliji01,2002,1,PHI,NL,154,637,82,156,33,10,11,60,31,13,54,103,3,4,4,0.306,0.38,0.686,0.275,0.331,0.417,84
rolliji01,2001,1,PHI,NL,158,656,97,180,29,12,14,54,46,8,48,108,2,2,5,0.323,0.419,0.743,0.308,0.332,0.427,95
rolliji01,2003,1,PHI,NL,156,628,85,165,42,6,8,62,20,12,54,113,4,0,2,0.32,0.387,0.707,0.308,0.333,0.422,88
rolliji01,2006,1,PHI,NL,158,689,127,191,45,9,25,83,36,4,57,80,2,5,7,0.334,0.478,0.811,0.281,0.337,0.432,110
rolliji01,2016,1,CHA,AL,41,149,25,33,8,1,2,8,5,2,16,33,0,0,1,0.295,0.329,0.624,0.27,0.322,0.417,71
rolliji01,2005,1,PHI,NL,158,677,115,196,38,11,12,54,41,6,47,71,8,4,2,0.338,0.431,0.77,0.309,0.33,0.419,105
rolliji01,2010,1,PHI,NL,88,350,48,85,16,3,8,41,17,1,40,32,2,1,3,0.32,0.374,0.694,0.246,0.325,0.403,91
rolliji01,2011,1,PHI,NL,142,567,87,152,22,2,16,63,30,8,58,59,5,3,3,0.338,0.399,0.736,0.275,0.321,0.399,105
rolliji01,2013,1,PHI,NL,160,600,65,151,36,2,6,39,22,6,59,93,6,1,3,0.318,0.348,0.667,0.288,0.318,0.396,88
rolliji01,2007,1,PHI,NL,162,716,139,212,38,20,30,94,41,6,49,85,5,7,6,0.344,0.531,0.875,0.3,0.336,0.423,128
rolliji01,2014,1,PHI,NL,138,538,78,131,22,4,17,55,28,6,64,100,2,1,3,0.323,0.394,0.717,0.269,0.314,0.386,105
rolliji01,2015,1,LAN,NL,144,517,71,116,24,3,13,41,12,8,44,86,0,0,1,0.285,0.358,0.643,0.246,0.317,0.405,78
rolliji01,2009,1,PHI,NL,155,672,100,168,43,5,21,77,31,8,44,70,1,2,5,0.296,0.423,0.719,0.251,0.333,0.418,90
rolliji01,2008,1,PHI,NL,137,556,76,154,38,9,11,59,47,3,58,55,7,5,3,0.349,0.437,0.786,0.29,0.333,0.416,110
rollsda01,2003,1,TBA,AL,107,373,43,95,20,0,7,46,11,3,19,84,1,7,3,0.301,0.365,0.666,0.309,0.333,0.422,77
rollsda01,2001,1,TBA,AL,81,237,33,62,11,1,2,12,12,4,10,47,0,0,0,0.291,0.342,0.633,0.319,0.332,0.427,68
rollsda01,2004,1,TBA,AL,53,117,12,19,5,0,0,9,2,1,10,36,0,1,2,0.231,0.205,0.436,0.229,0.335,0.428,17
romeral01,2009,1,ARI,NL,66,145,14,36,6,2,1,18,2,0,11,23,1,1,0,0.306,0.338,0.644,0.289,0.333,0.418,73
romeral01,2008,1,ARI,NL,78,135,13,31,8,2,1,12,4,0,3,20,0,1,1,0.25,0.341,0.591,0.261,0.333,0.416,57
romerst01,2014,1,SEA,AL,72,177,19,34,6,2,3,11,0,4,4,48,0,6,1,0.234,0.299,0.533,0.244,0.314,0.386,52
rominan01,2013,1,LAA,AL,47,108,9,28,3,0,0,10,1,0,7,24,0,1,1,0.308,0.287,0.595,0.329,0.318,0.396,69
rominan01,2014,1,DET,AL,94,251,30,57,6,0,2,12,12,2,18,60,0,0,0,0.279,0.275,0.554,0.291,0.314,0.386,60
rominan01,2015,1,DET,AL,109,184,25,47,5,0,2,15,10,5,11,46,1,3,1,0.307,0.315,0.622,0.328,0.317,0.405,75
rominan01,2016,1,DET,AL,109,174,21,41,5,2,2,16,8,0,13,38,0,4,0,0.304,0.322,0.626,0.291,0.322,0.417,72
rominan01,2017,1,DET,AL,124,318,45,74,17,2,4,25,6,4,22,67,0,4,2,0.289,0.336,0.625,0.281,0.324,0.426,68
rominan01,2018,1,SEA,AL,75,119,15,25,2,1,0,2,1,0,7,39,0,1,0,0.26,0.244,0.504,0.313,0.318,0.409,41
rominau01,2017,1,NYA,AL,80,229,19,50,9,1,2,21,0,0,16,57,0,2,3,0.272,0.293,0.565,0.277,0.324,0.426,53
rominau01,2016,1,NYA,AL,62,165,17,40,11,0,4,26,1,0,7,31,1,0,3,0.269,0.382,0.65,0.271,0.322,0.417,75
rominau01,2018,1,NYA,AL,77,242,30,59,12,0,10,42,1,0,17,67,0,2,3,0.295,0.417,0.713,0.292,0.318,0.409,95
rominau01,2013,1,NYA,AL,60,135,15,28,9,0,1,10,1,0,8,37,0,1,1,0.255,0.296,0.551,0.276,0.318,0.396,55
rondojo02,2018,1,CHA,AL,42,100,15,23,6,0,6,14,2,1,7,30,0,0,0,0.28,0.47,0.75,0.266,0.318,0.409,103
rosalad01,2015,1,TEX,AL,55,114,14,26,4,0,3,7,4,4,10,30,0,1,0,0.296,0.342,0.638,0.284,0.317,0.405,78
rosalad01,2010,1,OAK,AL,80,255,31,69,8,2,7,31,2,2,19,65,0,1,2,0.321,0.4,0.721,0.335,0.325,0.403,98
rosalad01,2013,1,OAK,AL,51,136,11,26,5,0,4,8,0,0,10,31,1,4,0,0.267,0.316,0.583,0.218,0.318,0.396,64
rosalad01,2017,1,OAK,AL,71,205,15,48,11,0,4,27,1,1,10,66,0,2,3,0.273,0.346,0.619,0.319,0.324,0.426,65
rosalad01,2014,1,TEX,AL,56,164,20,43,7,0,4,19,4,2,13,42,0,3,0,0.328,0.378,0.706,0.331,0.314,0.386,102
rosalad01,2016,1,SDN,NL,105,214,37,49,12,3,13,35,4,0,29,88,2,1,4,0.319,0.495,0.814,0.308,0.322,0.417,118
rosalad01,2009,1,CIN,NL,87,230,23,49,10,1,4,19,1,2,26,46,0,5,3,0.303,0.317,0.62,0.246,0.333,0.418,67
rosaram01,2017,1,NYN,NL,46,165,16,41,4,4,4,10,7,3,3,49,0,2,0,0.271,0.394,0.665,0.33,0.324,0.426,76
rosaram01,2018,1,NYN,NL,154,554,76,142,26,8,9,51,24,11,29,119,4,3,3,0.295,0.381,0.676,0.31,0.318,0.409,86
rosared01,2015,1,MIN,AL,122,453,60,121,18,15,13,50,11,6,15,118,3,0,3,0.289,0.459,0.748,0.332,0.317,0.405,105
rosared01,2016,1,MIN,AL,92,335,52,90,17,2,10,32,5,2,12,91,2,2,3,0.295,0.421,0.716,0.338,0.322,0.417,93
rosared01,2017,1,MIN,AL,151,542,79,157,33,2,27,78,9,8,35,106,1,0,8,0.328,0.507,0.836,0.312,0.324,0.426,120
rosared01,2018,1,MIN,AL,138,559,87,161,31,2,24,77,8,2,30,104,5,0,2,0.323,0.479,0.803,0.316,0.318,0.409,119
rosarwi01,2014,1,COL,NL,106,382,46,102,25,0,13,54,1,0,23,70,5,0,5,0.305,0.435,0.739,0.293,0.314,0.386,110
rosarwi01,2015,1,COL,NL,87,231,22,62,14,1,6,29,2,1,8,56,2,1,1,0.295,0.416,0.71,0.329,0.317,0.405,96
rosarwi01,2013,1,COL,NL,121,449,63,131,22,1,21,79,4,1,15,109,0,1,1,0.315,0.486,0.801,0.344,0.318,0.396,122
rosarwi01,2012,1,COL,NL,117,396,67,107,19,0,28,71,4,5,25,99,2,1,4,0.312,0.53,0.843,0.289,0.319,0.405,129
rossco01,2014,1,ARI,NL,83,202,15,51,8,0,2,15,0,0,15,44,0,1,1,0.306,0.322,0.628,0.312,0.314,0.386,81
rossco01,2007,1,FLO,NL,66,173,35,58,19,0,12,39,2,0,20,38,3,3,1,0.411,0.653,1.064,0.371,0.336,0.423,177
rossco01,2006,3,FLO,NL,91,250,30,53,11,1,11,37,0,1,22,61,0,4,2,0.284,0.396,0.68,0.233,0.337,0.432,76
rossco01,2011,1,SFN,NL,121,405,54,97,25,0,14,52,5,2,49,96,4,4,3,0.325,0.405,0.73,0.279,0.321,0.399,103
rossco01,2010,1,FLO,NL,120,452,60,120,24,3,11,58,9,1,30,100,4,4,1,0.316,0.405,0.721,0.319,0.325,0.403,98
rossco01,2009,1,FLO,NL,151,559,73,151,37,1,24,90,5,2,34,122,1,9,2,0.321,0.469,0.79,0.306,0.333,0.418,109
rossco01,2012,1,BOS,AL,130,476,70,127,34,1,22,81,2,3,42,129,3,3,6,0.326,0.481,0.807,0.317,0.319,0.405,121
rossco01,2013,1,ARI,NL,94,317,33,88,17,1,8,38,3,2,25,50,1,3,5,0.331,0.413,0.745,0.303,0.318,0.396,108
rossco01,2008,1,FLO,NL,145,461,59,120,29,5,22,73,6,1,33,116,2,7,5,0.316,0.488,0.804,0.299,0.333,0.416,112
rossda01,2005,1,PIT,NL,40,108,9,24,8,0,3,15,0,0,6,24,0,1,3,0.263,0.38,0.642,0.25,0.33,0.419,70
rossda01,2016,1,CHN,NL,67,166,24,38,6,0,10,32,0,1,30,54,6,0,5,0.338,0.446,0.784,0.262,0.322,0.417,112
rossda01,2006,1,CIN,NL,90,247,37,63,15,1,21,52,0,0,37,75,7,3,5,0.353,0.579,0.932,0.269,0.337,0.432,139
rossda01,2012,1,ATL,NL,62,176,18,45,7,0,9,23,1,0,18,60,0,0,2,0.321,0.449,0.77,0.33,0.319,0.405,111
rossda01,2015,1,CHN,NL,72,159,6,28,9,0,1,9,1,0,20,61,7,0,1,0.267,0.252,0.518,0.276,0.317,0.405,46
rossda01,2009,1,ATL,NL,54,128,18,35,9,0,7,20,0,0,21,39,0,1,0,0.38,0.508,0.888,0.341,0.333,0.418,136
rossda01,2010,1,ATL,NL,59,121,15,35,13,2,2,28,0,1,20,28,0,1,1,0.392,0.479,0.871,0.359,0.325,0.403,139
rossda01,2003,1,LAN,NL,40,124,19,32,7,0,10,18,0,0,13,42,0,2,1,0.336,0.556,0.892,0.301,0.333,0.422,133
rossda01,2004,1,LAN,NL,70,165,13,28,3,1,5,15,0,0,15,62,1,5,5,0.253,0.291,0.544,0.223,0.335,0.428,44
rossda01,2013,1,BOS,AL,36,102,11,22,5,0,4,10,1,0,11,42,0,1,0,0.298,0.382,0.681,0.321,0.318,0.396,90
rossda01,2011,1,ATL,NL,52,152,14,40,7,0,6,23,0,1,16,51,0,0,0,0.333,0.428,0.761,0.358,0.321,0.399,111
rossda01,2007,1,CIN,NL,112,311,32,63,10,0,17,39,0,0,30,92,4,0,2,0.271,0.399,0.67,0.225,0.336,0.423,75
rossda01,2014,1,BOS,AL,50,152,16,28,7,0,7,15,0,1,16,58,1,0,1,0.26,0.368,0.629,0.239,0.314,0.386,78
rossda01,2008,1,CIN,NL,52,134,17,31,9,0,3,13,0,1,32,36,4,1,1,0.381,0.366,0.747,0.292,0.333,0.416,102
rowanaa01,2002,1,CHA,AL,126,302,41,78,16,2,7,29,0,1,12,54,1,6,2,0.298,0.394,0.692,0.292,0.331,0.417,85
rowanaa01,2001,1,CHA,AL,63,123,21,36,5,0,4,20,5,1,15,28,0,4,1,0.385,0.431,0.816,0.348,0.332,0.427,117
rowanaa01,2010,1,SFN,NL,105,331,42,76,12,2,11,34,5,3,16,74,3,8,1,0.281,0.378,0.659,0.263,0.325,0.403,80
rowanaa01,2011,1,SFN,NL,108,331,34,77,22,2,4,21,2,3,10,84,1,9,1,0.274,0.347,0.621,0.299,0.321,0.399,72
rowanaa01,2009,1,SFN,NL,144,499,61,130,30,2,15,64,4,1,30,125,2,14,3,0.319,0.419,0.738,0.318,0.333,0.418,96
rowanaa01,2006,1,PHI,NL,109,405,59,106,24,3,12,47,10,4,18,76,2,18,2,0.321,0.425,0.745,0.295,0.337,0.432,94
rowanaa01,2007,1,PHI,NL,161,612,105,189,45,0,27,89,6,3,47,119,3,19,4,0.374,0.515,0.889,0.345,0.336,0.423,133
rowanaa01,2003,1,CHA,AL,93,157,22,45,8,0,6,24,0,0,7,21,0,3,1,0.327,0.452,0.78,0.298,0.333,0.422,105
rowanaa01,2005,1,CHA,AL,157,578,77,156,30,5,13,69,16,5,32,116,3,21,4,0.329,0.407,0.736,0.316,0.33,0.419,97
rowanaa01,2008,1,SFN,NL,152,549,57,149,37,0,13,70,2,4,44,126,7,14,4,0.339,0.41,0.749,0.329,0.333,0.416,100
rowanaa01,2004,1,CHA,AL,140,487,94,151,38,2,24,69,17,5,30,91,1,10,2,0.361,0.544,0.905,0.34,0.335,0.428,135
ruary01,2014,1,TEX,AL,28,105,11,31,7,0,2,14,1,0,2,18,0,2,0,0.321,0.419,0.74,0.341,0.314,0.386,111
ruary01,2016,1,TEX,AL,99,240,40,62,8,1,8,22,9,0,21,76,2,6,2,0.331,0.4,0.731,0.342,0.322,0.417,99
ruary01,2017,1,TEX,AL,63,129,17,28,6,0,3,12,2,2,14,52,0,0,0,0.294,0.333,0.627,0.338,0.324,0.426,69
